IIN	Type	Name	Length
371873	Amex	GOLD	15
371874	Amex	GOLD	15
371875	Amex	GOLD	15
371876	Amex	GOLD	15
371877	Amex	GOLD	15
371878	Amex	GOLD	15
371879	Amex	GOLD	15
371880	Amex	GOLD	15
371881	Amex	GOLD	15
371882	Amex	GOLD	15
371883	Amex	GOLD	15
371884	Amex	GOLD	15
371885	Amex	GOLD	15
371886	Amex	GOLD	15
371887	Amex	GOLD	15
371888	Amex	GOLD	15
371889	Amex	GOLD	15
371890	Amex	GOLD	15
371891	Amex	GOLD	15
371892	Amex	GOLD	15
371893	Amex	GOLD	15
371894	Amex	GOLD	15
371895	Amex	GOLD	15
371896	Amex	GOLD	15
371897	Amex	GOLD	15
371898	Amex	GOLD	15
371899	Amex	GOLD	15
371900	Amex	AMEX	15
371901	Amex	AMEX	15
371902	Amex	AMEX	15
371903	Amex	AMEX	15
371904	Amex	AMEX	15
371905	Amex	AMEX	15
371906	Amex	AMEX	15
371907	Amex	AMEX	15
371908	Amex	AMEX	15
371909	Amex	AMEX	15
371910	Amex	AMEX	15
371911	Amex	AMEX	15
371912	Amex	AMEX	15
371913	Amex	AMEX	15
371914	Amex	AMEX	15
371915	Amex	AMEX	15
371916	Amex	AMEX	15
371917	Amex	AMEX	15
371918	Amex	AMEX	15
371919	Amex	AMEX	15
371920	Amex	AMEX	15
371921	Amex	AMEX	15
371922	Amex	AMEX	15
371923	Amex	AMEX	15
371924	Amex	AMEX	15
371925	Amex	AMEX	15
371926	Amex	AMEX	15
371927	Amex	AMEX	15
371928	Amex	AMEX	15
371929	Amex	AMEX	15
371930	Amex	AMEX	15
371931	Amex	AMEX	15
371932	Amex	AMEX	15
371933	Amex	AMEX	15
371934	Amex	AMEX	15
371935	Amex	AMEX	15
371936	Amex	AMEX	15
371937	Amex	AMEX	15
371938	Amex	AMEX	15
371939	Amex	AMEX	15
371940	Amex	AMEX	15
371941	Amex	AMEX	15
371942	Amex	AMEX	15
371943	Amex	AMEX	15
371944	Amex	AMEX	15
371945	Amex	AMEX	15
371946	Amex	AMEX	15
371947	Amex	AMEX	15
371948	Amex	AMEX	15
371949	Amex	AMEX	15
371950	Amex	AMEX	15
371951	Amex	AMEX	15
371952	Amex	AMEX	15
371953	Amex	AMEX	15
371954	Amex	AMEX	15
371955	Amex	AMEX	15
371956	Amex	AMEX	15
371957	Amex	AMEX	15
371958	Amex	AMEX	15
371959	Amex	AMEX	15
371960	Amex	AMEX	15
371961	Amex	AMEX	15
371962	Amex	AMEX	15
371963	Amex	AMEX	15
371964	Amex	AMEX	15
371965	Amex	AMEX	15
371966	Amex	AMEX	15
371967	Amex	AMEX	15
371968	Amex	AMEX	15
371969	Amex	AMEX	15
371970	Amex	AMEX	15
371971	Amex	AMEX	15
371972	Amex	AMEX	15
371973	Amex	AMEX	15
371974	Amex	AMEX	15
371975	Amex	AMEX	15
371976	Amex	AMEX	15
371977	Amex	AMEX	15
371978	Amex	AMEX	15
371979	Amex	AMEX	15
371980	Amex	AMEX	15
371981	Amex	AMEX	15
371982	Amex	AMEX	15
371983	Amex	AMEX	15
371984	Amex	AMEX	15
371985	Amex	AMEX	15
371986	Amex	AMEX	15
371987	Amex	AMEX	15
371988	Amex	AMEX	15
371989	Amex	AMEX	15
371990	Amex	AMEX	15
371991	Amex	AMEX	15
371992	Amex	AMEX	15
371993	Amex	AMEX	15
371994	Amex	AMEX	15
371995	Amex	AMEX	15
371996	Amex	AMEX	15
371997	Amex	AMEX	15
371998	Amex	AMEX	15
371999	Amex	AMEX	15
372000	Amex	AMEX	15
372001	Amex	AMEX	15
372002	Amex	AMEX	15
372003	Amex	AMEX	15
372004	Amex	AMEX	15
372005	Amex	AMEX	15
372006	Amex	AMEX	15
372007	Amex	AMEX	15
372008	Amex	AMEX	15
372009	Amex	AMEX	15
372010	Amex	AMEX	15
372011	Amex	AMEX	15
372012	Amex	AMEX	15
372013	Amex	AMEX	15
372014	Amex	AMEX	15
372015	Amex	AMEX	15
372016	Amex	AMEX	15
372017	Amex	AMEX	15
372018	Amex	AMEX	15
372019	Amex	AMEX	15
372020	Amex	AMEX	15
372021	Amex	AMEX	15
372022	Amex	AMEX	15
372023	Amex	AMEX	15
372024	Amex	AMEX	15
372025	Amex	AMEX	15
372026	Amex	AMEX	15
372027	Amex	AMEX	15
372028	Amex	AMEX	15
372029	Amex	AMEX	15
372030	Amex	AMEX	15
372031	Amex	AMEX	15
372032	Amex	AMEX	15
372033	Amex	AMEX	15
372034	Amex	AMEX	15
372035	Amex	AMEX	15
372036	Amex	AMEX	15
372037	Amex	AMEX	15
372038	Amex	AMEX	15
372039	Amex	AMEX	15
372040	Amex	AMEX	15
372041	Amex	AMEX	15
372042	Amex	AMEX	15
372043	Amex	AMEX	15
372044	Amex	AMEX	15
372045	Amex	AMEX	15
372046	Amex	AMEX	15
372047	Amex	AMEX	15
372048	Amex	AMEX	15
372049	Amex	AMEX	15
372050	Amex	AMEX	15
372051	Amex	AMEX	15
372052	Amex	AMEX	15
372053	Amex	AMEX	15
372054	Amex	AMEX	15
372055	Amex	AMEX	15
372056	Amex	AMEX	15
372057	Amex	AMEX	15
372058	Amex	AMEX	15
372059	Amex	AMEX	15
372060	Amex	AMEX	15
372061	Amex	AMEX	15
372062	Amex	AMEX	15
372063	Amex	AMEX	15
372064	Amex	AMEX	15
372065	Amex	AMEX	15
372066	Amex	AMEX	15
372067	Amex	AMEX	15
372068	Amex	AMEX	15
372069	Amex	AMEX	15
372070	Amex	AMEX	15
372071	Amex	AMEX	15
372072	Amex	AMEX	15
372073	Amex	AMEX	15
372074	Amex	AMEX	15
372075	Amex	AMEX	15
372076	Amex	AMEX	15
372077	Amex	AMEX	15
372078	Amex	AMEX	15
372079	Amex	AMEX	15
372080	Amex	AMEX	15
372081	Amex	AMEX	15
372082	Amex	AMEX	15
372083	Amex	AMEX	15
372084	Amex	AMEX	15
372085	Amex	AMEX	15
372086	Amex	AMEX	15
372087	Amex	AMEX	15
372088	Amex	AMEX	15
372089	Amex	AMEX	15
372090	Amex	AMEX	15
372091	Amex	AMEX	15
372092	Amex	AMEX	15
372093	Amex	AMEX	15
372094	Amex	AMEX	15
372095	Amex	AMEX	15
372096	Amex	AMEX	15
372097	Amex	AMEX	15
372098	Amex	AMEX	15
372099	Amex	AMEX	15
372100	Amex	AMEX	15
372101	Amex	AMEX	15
372102	Amex	AMEX	15
372103	Amex	AMEX	15
372104	Amex	AMEX	15
372105	Amex	AMEX	15
372106	Amex	AMEX	15
372107	Amex	AMEX	15
372108	Amex	AMEX	15
372109	Amex	AMEX	15
372110	Amex	AMEX	15
372111	Amex	AMEX	15
372112	Amex	AMEX	15
372113	Amex	AMEX	15
372114	Amex	AMEX	15
372115	Amex	AMEX	15
372116	Amex	AMEX	15
372117	Amex	AMEX	15
372118	Amex	AMEX	15
372119	Amex	AMEX	15
372120	Amex	AMEX	15
372121	Amex	AMEX	15
372122	Amex	AMEX	15
372123	Amex	AMEX	15
372124	Amex	AMEX	15
372125	Amex	AMEX	15
372126	Amex	AMEX	15
372127	Amex	AMEX	15
372128	Amex	AMEX	15
372129	Amex	AMEX	15
372130	Amex	AMEX	15
372131	Amex	AMEX	15
372132	Amex	AMEX	15
372133	Amex	AMEX	15
372134	Amex	AMEX	15
372135	Amex	AMEX	15
372136	Amex	AMEX	15
372137	Amex	AMEX	15
372138	Amex	AMEX	15
372139	Amex	AMEX	15
372140	Amex	AMEX	15
372141	Amex	AMEX	15
372142	Amex	AMEX	15
372143	Amex	AMEX	15
372144	Amex	AMEX	15
372145	Amex	AMEX	15
372146	Amex	AMEX	15
372147	Amex	AMEX	15
372148	Amex	AMEX	15
372149	Amex	AMEX	15
372150	Amex	AMEX	15
372151	Amex	AMEX	15
372152	Amex	AMEX	15
372153	Amex	AMEX	15
372154	Amex	AMEX	15
372155	Amex	AMEX	15
372156	Amex	AMEX	15
372157	Amex	AMEX	15
372158	Amex	AMEX	15
372159	Amex	AMEX	15
372160	Amex	AMEX	15
372161	Amex	AMEX	15
372162	Amex	AMEX	15
372163	Amex	AMEX	15
372164	Amex	AMEX	15
372165	Amex	AMEX	15
372166	Amex	AMEX	15
372167	Amex	AMEX	15
372168	Amex	AMEX	15
372169	Amex	AMEX	15
372170	Amex	AMEX	15
372171	Amex	AMEX	15
372172	Amex	AMEX	15
372173	Amex	AMEX	15
372174	Amex	AMEX	15
372175	Amex	AMEX	15
372176	Amex	AMEX	15
372177	Amex	AMEX	15
372178	Amex	AMEX	15
372179	Amex	AMEX	15
372180	Amex	AMEX	15
372181	Amex	AMEX	15
372182	Amex	AMEX	15
372183	Amex	AMEX	15
372184	Amex	AMEX	15
372185	Amex	AMEX	15
372186	Amex	AMEX	15
372187	Amex	AMEX	15
372188	Amex	AMEX	15
372189	Amex	AMEX	15
372190	Amex	AMEX	15
372191	Amex	AMEX	15
372192	Amex	AMEX	15
372193	Amex	AMEX	15
372194	Amex	AMEX	15
372195	Amex	AMEX	15
372196	Amex	AMEX	15
372197	Amex	AMEX	15
372198	Amex	AMEX	15
372199	Amex	AMEX	15
372200	Amex	AMEX	15
372201	Amex	AMEX	15
372202	Amex	AMEX	15
372203	Amex	AMEX	15
372204	Amex	AMEX	15
372205	Amex	AMEX	15
372206	Amex	AMEX	15
372207	Amex	AMEX	15
372208	Amex	AMEX	15
372209	Amex	AMEX	15
372210	Amex	AMEX	15
372211	Amex	AMEX	15
372212	Amex	AMEX	15
372213	Amex	AMEX	15
372214	Amex	AMEX	15
372215	Amex	AMEX	15
372216	Amex	AMEX	15
372217	Amex	AMEX	15
372218	Amex	AMEX	15
372219	Amex	AMEX	15
372220	Amex	AMEX	15
372221	Amex	AMEX	15
372222	Amex	AMEX	15
372223	Amex	AMEX	15
372224	Amex	AMEX	15
372225	Amex	AMEX	15
372226	Amex	AMEX	15
372227	Amex	AMEX	15
372228	Amex	AMEX	15
372229	Amex	AMEX	15
372230	Amex	AMEX	15
372231	Amex	AMEX	15
372232	Amex	AMEX	15
372233	Amex	AMEX	15
372234	Amex	AMEX	15
372235	Amex	AMEX	15
372236	Amex	AMEX	15
372237	Amex	AMEX	15
372238	Amex	AMEX	15
372239	Amex	AMEX	15
372240	Amex	AMEX	15
372241	Amex	AMEX	15
372242	Amex	AMEX	15
372243	Amex	AMEX	15
372244	Amex	AMEX	15
372245	Amex	AMEX	15
372246	Amex	AMEX	15
372247	Amex	AMEX	15
372248	Amex	AMEX	15
372249	Amex	AMEX	15
372250	Amex	AMEX	15
372251	Amex	AMEX	15
372252	Amex	AMEX	15
372253	Amex	AMEX	15
372254	Amex	AMEX	15
372255	Amex	AMEX	15
372256	Amex	AMEX	15
372257	Amex	AMEX	15
372258	Amex	AMEX	15
372259	Amex	AMEX	15
372260	Amex	AMEX	15
372261	Amex	AMEX	15
372262	Amex	AMEX	15
372263	Amex	AMEX	15
372264	Amex	AMEX	15
372265	Amex	AMEX	15
372266	Amex	AMEX	15
372267	Amex	AMEX	15
372268	Amex	AMEX	15
372269	Amex	AMEX	15
372270	Amex	AMEX	15
372271	Amex	AMEX	15
372272	Amex	AMEX	15
372273	Amex	AMEX	15
372274	Amex	AMEX	15
372275	Amex	AMEX	15
372276	Amex	AMEX	15
372277	Amex	AMEX	15
372278	Amex	AMEX	15
372279	Amex	AMEX	15
372280	Amex	AMEX	15
372281	Amex	AMEX	15
372282	Amex	AMEX	15
372283	Amex	AMEX	15
372284	Amex	AMEX	15
372285	Amex	AMEX	15
372286	Amex	AMEX	15
372287	Amex	AMEX	15
372288	Amex	AMEX	15
372289	Amex	AMEX	15
372290	Amex	AMEX	15
372291	Amex	AMEX	15
372292	Amex	AMEX	15
372293	Amex	AMEX	15
372294	Amex	AMEX	15
372295	Amex	AMEX	15
372296	Amex	AMEX	15
372297	Amex	AMEX	15
372298	Amex	AMEX	15
372299	Amex	AMEX	15
372300	Amex	AMEX	15
372301	Amex	AMEX	15
372302	Amex	AMEX	15
372303	Amex	AMEX	15
372304	Amex	AMEX	15
372305	Amex	AMEX	15
372306	Amex	AMEX	15
372307	Amex	AMEX	15
372308	Amex	AMEX	15
372309	Amex	AMEX	15
372310	Amex	AMEX	15
372311	Amex	AMEX	15
372312	Amex	AMEX	15
372313	Amex	AMEX	15
372314	Amex	AMEX	15
372315	Amex	AMEX	15
372316	Amex	AMEX	15
372317	Amex	AMEX	15
372318	Amex	AMEX	15
372319	Amex	AMEX	15
372320	Amex	AMEX	15
372321	Amex	AMEX	15
372322	Amex	AMEX	15
372323	Amex	AMEX	15
372324	Amex	AMEX	15
372325	Amex	AMEX	15
372326	Amex	AMEX	15
372327	Amex	AMEX	15
372328	Amex	AMEX	15
372329	Amex	AMEX	15
372330	Amex	AMEX	15
372331	Amex	AMEX	15
372332	Amex	AMEX	15
372333	Amex	AMEX	15
372334	Amex	AMEX	15
372335	Amex	AMEX	15
372336	Amex	AMEX	15
372337	Amex	AMEX	15
372338	Amex	AMEX	15
372339	Amex	AMEX	15
372340	Amex	PLATINUM	15
372341	Amex	AMEX	15
372342	Amex	AMEX	15
372343	Amex	AMEX	15
372344	Amex	AMEX	15
372345	Amex	AMEX	15
372346	Amex	AMEX	15
372347	Amex	AMEX	15
372348	Amex	AMEX	15
372349	Amex	AMEX	15
372350	Amex	AMEX	15
372351	Amex	AMEX	15
372352	Amex	AMEX	15
372353	Amex	AMEX	15
372354	Amex	AMEX	15
372355	Amex	AMEX	15
372356	Amex	AMEX	15
372357	Amex	AMEX	15
372358	Amex	AMEX	15
372359	Amex	AMEX	15
372360	Amex	AMEX	15
372361	Amex	AMEX	15
372362	Amex	AMEX	15
372363	Amex	AMEX	15
372364	Amex	AMEX	15
372365	Amex	AMEX	15
372366	Amex	AMEX	15
372367	Amex	AMEX	15
372368	Amex	AMEX	15
372369	Amex	AMEX	15
372370	Amex	PLATINUM	15
372371	Amex	PLATINUM	15
372372	Amex	PLATINUM	15
372373	Amex	PLATINUM	15
372374	Amex	PLATINUM	15
372375	Amex	PLATINUM	15
372376	Amex	PLATINUM	15
372377	Amex	PLATINUM	15
372378	Amex	PLATINUM	15
372379	Amex	PLATINUM	15
372380	Amex	AMEX	15
372381	Amex	AMEX	15
372382	Amex	AMEX	15
372383	Amex	AMEX	15
372384	Amex	AMEX	15
372385	Amex	AMEX	15
372386	Amex	AMEX	15
372387	Amex	AMEX	15
372388	Amex	AMEX	15
372389	Amex	AMEX	15
372390	Amex	AMEX	15
372391	Amex	AMEX	15
372392	Amex	AMEX	15
372393	Amex	AMEX	15
372394	Amex	AMEX	15
372395	Amex	AMEX	15
372396	Amex	AMEX	15
372397	Amex	AMEX	15
372398	Amex	AMEX	15
372399	Amex	AMEX	15
372400	Amex	AMEX	15
372401	Amex	AMEX	15
372402	Amex	AMEX	15
372403	Amex	AMEX	15
372404	Amex	AMEX	15
372405	Amex	AMEX	15
372406	Amex	AMEX	15
372407	Amex	AMEX	15
372408	Amex	AMEX	15
372409	Amex	AMEX	15
372410	Amex	AMEX	15
372411	Amex	AMEX	15
372412	Amex	AMEX	15
372413	Amex	AMEX	15
372414	Amex	AMEX	15
372415	Amex	AMEX	15
372416	Amex	AMEX	15
372417	Amex	AMEX	15
372418	Amex	AMEX	15
372419	Amex	AMEX	15
372420	Amex	AMEX	15
372421	Amex	AMEX	15
372422	Amex	AMEX	15
372423	Amex	AMEX	15
372424	Amex	AMEX	15
372425	Amex	AMEX	15
372426	Amex	AMEX	15
372427	Amex	AMEX	15
372428	Amex	AMEX	15
372429	Amex	AMEX	15
372430	Amex	AMEX	15
372431	Amex	AMEX	15
372432	Amex	AMEX	15
372433	Amex	AMEX	15
372434	Amex	AMEX	15
372435	Amex	AMEX	15
372436	Amex	AMEX	15
372437	Amex	AMEX	15
372438	Amex	AMEX	15
372439	Amex	AMEX	15
372440	Amex	AMEX	15
372441	Amex	AMEX	15
372442	Amex	AMEX	15
372443	Amex	AMEX	15
372444	Amex	AMEX	15
372445	Amex	AMEX	15
372446	Amex	AMEX	15
372447	Amex	AMEX	15
372448	Amex	AMEX	15
372449	Amex	AMEX	15
372450	Amex	AMEX	15
372451	Amex	AMEX	15
372452	Amex	AMEX	15
372453	Amex	AMEX	15
372454	Amex	AMEX	15
372455	Amex	AMEX	15
372456	Amex	AMEX	15
372457	Amex	AMEX	15
372458	Amex	AMEX	15
372459	Amex	AMEX	15
372460	Amex	AMEX	15
372461	Amex	AMEX	15
372462	Amex	AMEX	15
372463	Amex	AMEX	15
372464	Amex	AMEX	15
372465	Amex	AMEX	15
372466	Amex	AMEX	15
372467	Amex	AMEX	15
372468	Amex	AMEX	15
372469	Amex	AMEX	15
372470	Amex	AMEX	15
372471	Amex	AMEX	15
372472	Amex	AMEX	15
372473	Amex	AMEX	15
372474	Amex	AMEX	15
372475	Amex	AMEX	15
372476	Amex	AMEX	15
372477	Amex	AMEX	15
372478	Amex	AMEX	15
372479	Amex	AMEX	15
372480	Amex	AMEX	15
372481	Amex	AMEX	15
372482	Amex	AMEX	15
372483	Amex	AMEX	15
372484	Amex	AMEX	15
372485	Amex	AMEX	15
372486	Amex	AMEX	15
372487	Amex	AMEX	15
372488	Amex	AMEX	15
372489	Amex	AMEX	15
372490	Amex	AMEX	15
372491	Amex	AMEX	15
372492	Amex	AMEX	15
372493	Amex	AMEX	15
372494	Amex	AMEX	15
372495	Amex	AMEX	15
372496	Amex	AMEX	15
372497	Amex	AMEX	15
372498	Amex	AMEX	15
372499	Amex	AMEX	15
372500	Amex	AMEX	15
372501	Amex	AMEX	15
372502	Amex	AMEX	15
372503	Amex	AMEX	15
372504	Amex	AMEX	15
372505	Amex	AMEX	15
372506	Amex	AMEX	15
372507	Amex	AMEX	15
372508	Amex	AMEX	15
372509	Amex	AMEX	15
372510	Amex	AMEX	15
372511	Amex	AMEX	15
372512	Amex	AMEX	15
372513	Amex	AMEX	15
372514	Amex	AMEX	15
372515	Amex	AMEX	15
372516	Amex	AMEX	15
372517	Amex	AMEX	15
372518	Amex	AMEX	15
372519	Amex	AMEX	15
372520	Amex	AMEX	15
372521	Amex	AMEX	15
372522	Amex	AMEX	15
372523	Amex	AMEX	15
372524	Amex	AMEX	15
372525	Amex	AMEX	15
372526	Amex	AMEX	15
372527	Amex	AMEX	15
372528	Amex	AMEX	15
372529	Amex	AMEX	15
372530	Amex	AMEX	15
372531	Amex	AMEX	15
372532	Amex	AMEX	15
372533	Amex	AMEX	15
372534	Amex	AMEX	15
372535	Amex	AMEX	15
372536	Amex	AMEX	15
372537	Amex	AMEX	15
372538	Amex	AMEX	15
372539	Amex	AMEX	15
372540	Amex	AMEX	15
372541	Amex	AMEX	15
372542	Amex	AMEX	15
372543	Amex	AMEX	15
372544	Amex	AMEX	15
372545	Amex	AMEX	15
372546	Amex	AMEX	15
372547	Amex	AMEX	15
372548	Amex	AMEX	15
372549	Amex	AMEX	15
372550	Amex	AMEX	15
372551	Amex	AMEX	15
372552	Amex	AMEX	15
372553	Amex	AMEX	15
372554	Amex	AMEX	15
372555	Amex	AMEX	15
372556	Amex	AMEX	15
372557	Amex	AMEX	15
372558	Amex	AMEX	15
372559	Amex	AMEX	15
372560	Amex	AMEX	15
372561	Amex	AMEX	15
372562	Amex	AMEX	15
372563	Amex	AMEX	15
372564	Amex	AMEX	15
372565	Amex	AMEX	15
372566	Amex	AMEX	15
372567	Amex	AMEX	15
372568	Amex	AMEX	15
372569	Amex	AMEX	15
372570	Amex	AMEX	15
372571	Amex	AMEX	15
372572	Amex	AMEX	15
372573	Amex	AMEX	15
372574	Amex	AMEX	15
372575	Amex	AMEX	15
372576	Amex	AMEX	15
372577	Amex	AMEX	15
372578	Amex	AMEX	15
372579	Amex	AMEX	15
372580	Amex	AMEX	15
372581	Amex	AMEX	15
372582	Amex	AMEX	15
372583	Amex	AMEX	15
372584	Amex	AMEX	15
372585	Amex	AMEX	15
372586	Amex	AMEX	15
372587	Amex	AMEX	15
372588	Amex	AMEX	15
372589	Amex	AMEX	15
372590	Amex	AMEX	15
372591	Amex	AMEX	15
372592	Amex	AMEX	15
372593	Amex	AMEX	15
372594	Amex	AMEX	15
372595	Amex	AMEX	15
372596	Amex	AMEX	15
372597	Amex	AMEX	15
372598	Amex	AMEX	15
372599	Amex	AMEX	15
372600	Amex	AMEX	15
372601	Amex	AMEX	15
372602	Amex	AMEX	15
372603	Amex	AMEX	15
372604	Amex	AMEX	15
372605	Amex	AMEX	15
372606	Amex	AMEX	15
372607	Amex	AMEX	15
372608	Amex	AMEX	15
372609	Amex	AMEX	15
372610	Amex	AMEX	15
372611	Amex	AMEX	15
372612	Amex	AMEX	15
372613	Amex	AMEX	15
372614	Amex	AMEX	15
372615	Amex	AMEX	15
372616	Amex	AMEX	15
372617	Amex	AMEX	15
372618	Amex	AMEX	15
372619	Amex	AMEX	15
372620	Amex	AMEX	15
372621	Amex	AMEX	15
372622	Amex	AMEX	15
372623	Amex	AMEX	15
372624	Amex	AMEX	15
372625	Amex	AMEX	15
372626	Amex	AMEX	15
372627	Amex	AMEX	15
372628	Amex	AMEX	15
372629	Amex	AMEX	15
372630	Amex	AMEX	15
372631	Amex	AMEX	15
372632	Amex	AMEX	15
372633	Amex	AMEX	15
372634	Amex	AMEX	15
372635	Amex	AMEX	15
372636	Amex	AMEX	15
372637	Amex	AMEX	15
372638	Amex	AMEX	15
372639	Amex	AMEX	15
372640	Amex	AMEX	15
372641	Amex	AMEX	15
372642	Amex	AMEX	15
372643	Amex	AMEX	15
372644	Amex	AMEX	15
372645	Amex	AMEX	15
372646	Amex	AMEX	15
372647	Amex	AMEX	15
372648	Amex	AMEX	15
372649	Amex	AMEX	15
372650	Amex	AMEX	15
372651	Amex	AMEX	15
372652	Amex	AMEX	15
372653	Amex	AMEX	15
372654	Amex	AMEX	15
372655	Amex	AMEX	15
372656	Amex	AMEX	15
372657	Amex	AMEX	15
372658	Amex	AMEX	15
372659	Amex	AMEX	15
372660	Amex	AMEX	15
372661	Amex	AMEX	15
372662	Amex	AMEX	15
372663	Amex	AMEX	15
372664	Amex	AMEX	15
372665	Amex	AMEX	15
372666	Amex	AMEX	15
372667	Amex	AMEX	15
372668	Amex	AMEX	15
372669	Amex	AMEX	15
372670	Amex	AMEX	15
372671	Amex	AMEX	15
372672	Amex	AMEX	15
372673	Amex	AMEX	15
372674	Amex	AMEX	15
372675	Amex	AMEX	15
372676	Amex	AMEX	15
372677	Amex	AMEX	15
372678	Amex	AMEX	15
372679	Amex	AMEX	15
372680	Amex	AMEX	15
372681	Amex	AMEX	15
372682	Amex	AMEX	15
372683	Amex	AMEX	15
372684	Amex	AMEX	15
372685	Amex	AMEX	15
372686	Amex	AMEX	15
372687	Amex	AMEX	15
372688	Amex	AMEX	15
372689	Amex	AMEX	15
372690	Amex	AMEX	15
372691	Amex	AMEX	15
372692	Amex	AMEX	15
372693	Amex	AMEX	15
372694	Amex	AMEX	15
372695	Amex	AMEX	15
372696	Amex	AMEX	15
372697	Amex	AMEX	15
372698	Amex	AMEX	15
372699	Amex	AMEX	15
372700	Amex	AMEX	15
372701	Amex	AMEX	15
372702	Amex	AMEX	15
372703	Amex	AMEX	15
372704	Amex	AMEX	15
372705	Amex	AMEX	15
372706	Amex	AMEX	15
372707	Amex	AMEX	15
372708	Amex	AMEX	15
372709	Amex	AMEX	15
372710	Amex	AMEX	15
372711	Amex	AMEX	15
372712	Amex	AMEX	15
372713	Amex	AMEX	15
372714	Amex	AMEX	15
372715	Amex	AMEX	15
372716	AMEX	CORPORATE	15
372717	Amex	AMEX	15
372718	Amex	AMEX	15
372719	Amex	AMEX	15
372720	Amex	AMEX	15
372721	Amex	AMEX	15
372722	Amex	AMEX	15
372723	Amex	AMEX	15
372724	Amex	AMEX	15
372725	Amex	AMEX	15
372726	Amex	AMEX	15
372727	Amex	AMEX	15
372728	Amex	AMEX	15
372729	Amex	AMEX	15
372730	Amex	AMEX	15
372731	Amex	AMEX	15
372732	Amex	AMEX	15
372733	Amex	AMEX	15
372734	Amex	AMEX	15
372735	Amex	AMEX	15
372736	Amex	AMEX	15
372737	Amex	AMEX	15
372738	Amex	AMEX	15
372739	Amex	AMEX	15
372740	Amex	AMEX	15
372741	Amex	AMEX	15
372742	Amex	AMEX	15
372743	Amex	AMEX	15
372744	Amex	AMEX	15
372745	Amex	AMEX	15
372746	Amex	AMEX	15
372747	Amex	AMEX	15
372748	Amex	AMEX	15
372749	Amex	AMEX	15
372750	Amex	AMEX	15
372751	Amex	AMEX	15
372752	Amex	AMEX	15
372753	Amex	AMEX	15
372754	Amex	AMEX	15
372755	Amex	AMEX	15
372756	Amex	AMEX	15
372757	Amex	AMEX	15
372758	Amex	AMEX	15
372759	Amex	AMEX	15
372760	Amex	AMEX	15
372761	Amex	AMEX	15
372762	Amex	AMEX	15
372763	Amex	AMEX	15
372764	Amex	AMEX	15
372765	Amex	AMEX	15
372766	Amex	AMEX	15
372767	Amex	AMEX	15
372768	Amex	AMEX	15
372769	Amex	AMEX	15
372770	Amex	AMEX	15
372771	Amex	AMEX	15
372772	Amex	AMEX	15
372773	Amex	AMEX	15
372774	Amex	AMEX	15
372775	Amex	AMEX	15
372776	Amex	AMEX	15
372777	Amex	AMEX	15
372778	Amex	AMEX	15
372779	Amex	AMEX	15
372780	Amex	AMEX	15
372781	Amex	AMEX	15
372782	Amex	AMEX	15
372783	Amex	AMEX	15
372784	Amex	AMEX	15
372785	Amex	AMEX	15
372786	Amex	AMEX	15
372787	Amex	AMEX	15
372788	Amex	AMEX	15
372789	Amex	AMEX	15
372790	Amex	AMEX	15
372791	Amex	AMEX	15
372792	Amex	AMEX	15
372793	Amex	AMEX	15
372794	Amex	AMEX	15
372795	Amex	AMEX	15
372796	Amex	AMEX	15
372797	Amex	AMEX	15
372798	Amex	AMEX	15
372799	Amex	AMEX	15
372800	AMEX	GOLD/PLATINUM	15
372801	AMEX	GOLD/PLATINUM	15
372802	AMEX	GOLD/PLATINUM	15
372803	AMEX	GOLD/PLATINUM	15
372804	Amex	GOLD/PLATINUM	15
372805	AMEX	GOLD/PLATINUM	15
372806	AMEX	GOLD/PLATINUM	15
372807	AMEX	GOLD/PLATINUM	15
372808	AMEX	GOLD/PLATINUM/CORPORATE	15
372809	AMEX	GOLD/PLATINUM	15
372810	AMEX	GOLD/PLATINUM	15
372811	AMEX	GOLD/PLATINUM	15
372812	AMEX	GOLD/PLATINUM	15
372813	AMEX	GOLD/PLATINUM	15
372814	AMEX	GOLD/PLATINUM	15
372815	AMEX	GOLD/PLATINUM	15
372816	AMEX	GOLD/PLATINUM	15
372817	AMEX	GOLD/PLATINUM	15
372818	AMEX	GOLD/PLATINUM	15
372819	AMEX	GOLD/PLATINUM	15
372820	AMEX	GOLD/PLATINUM	15
372821	AMEX	GOLD/PLATINUM	15
372822	AMEX	GOLD/PLATINUM	15
372823	AMEX	GOLD/PLATINUM	15
372824	AMEX	GOLD/PLATIUM/CORPORATE	15
372825	AMEX	GOLD/PLATINUM	15
372826	AMEX	GOLD/PLATINUM	15
372827	AMEX	GOLD/PLATINUM	15
372828	AMEX	GOLD/PLATINUM	15
372829	AMEX	GOLD/PLATINUM	15
372830	AMEX	GOLD/PLATINUM	15
372831	AMEX	GOLD/PLATINUM	15
372832	Amex	GOLD/PLATINUM	15
372833	AMEX	GOLD/PLATINUM	15
372834	AMEX	GOLD/PLATINUM	15
372835	Amex	GOLD/PLATINUM	15
372836	AMEX	GOLD/PLATINUM	15
372837	AMEX	GOLD/PLATINUM	15
372838	AMEX	GOLD/PLATINUM	15
372839	AMEX	GOLD/PLATINUM	15
372840	AMEX	GOLD/PLATINUM	15
372841	AMEX	GOLD/PLATINUM	15
372842	AMEX	GOLD/PLATINUM	15
372843	AMEX	GOLD/PLATINUM	15
